meet_ID,group_ID,host_ID,meet_name,start_time,end_time
4904,18620,B09903077,完成報告書,2023/11/22 21:00,2023/11/22 23:00
4905,2673,B10302115,工作分配,2023/11/28 12:30,2023/11/28 13:30
4906,13869,F09542033,實驗結果,2023/9/15 09:00,2023/9/15 11:00
4907,8813,B11407030,報告主題,2023/9/17 16:30,2023/9/17 17:30
4908,15046,B10A01011,實作方法,2023/11/16 23:00,2023/11/17 01:00
4909,842,B11109015,工作分配,2023/9/28 20:00,2023/9/28 21:00
4910,15551,B08904026,實作方法,2023/11/2 13:00,2023/11/2 15:00
4911,662,R10647033,實作方法,2023/9/27 20:30,2023/9/27 21:30
4912,3847,B11701347,工作分配,2023/10/22 15:30,2023/10/22 16:30
4913,508,B10202022,實作方法,2023/10/14 10:30,2023/10/14 12:30
4914,736,B10502638,完成報告書,2023/10/21 14:30,2023/10/21 16:30
4915,13111,B09701029,實作方法,2023/11/16 13:30,2023/11/16 14:30
4916,182,R11127028,實驗結果,2023/9/16 10:30,2023/9/16 12:30
4917,7653,B11503008,實作方法,2023/9/9 10:30,2023/9/9 11:30
4918,10422,B11407021,工作分配,2023/10/18 12:00,2023/10/18 13:00
4919,9629,D10621056,完成報告書,2023/10/7 10:00,2023/10/7 12:00
4920,11224,R10522016,實作方法,2023/11/8 11:00,2023/11/8 13:00
4921,5728,B10703008,完成報告書,2023/10/31 15:30,2023/10/31 17:30
4922,841,B09401165,報告主題,2023/9/8 09:00,2023/9/8 11:00
4923,12058,B11908032,實作方法,2023/11/1 18:00,2023/11/1 19:00
4924,4849,B11902217,工作分配,2023/10/22 10:00,2023/10/22 11:00
4925,19739,B10600047,完成報告書,2023/10/6 17:30,2023/10/6 19:30
4926,13972,B10201347,完成報告書,2023/10/27 14:30,2023/10/27 15:30
4927,15682,R10921045,實驗結果,2023/12/6 18:00,2023/12/6 19:00
4928,4782,B09501018,工作分配,2023/10/15 11:00,2023/10/15 12:00
4929,3763,R09948015,實作方法,2023/9/26 11:30,2023/9/26 12:30
4930,9194,B10603055,工作分配,2023/11/14 17:00,2023/11/14 19:00
4931,6872,R11251004,實驗結果,2023/10/19 15:30,2023/10/19 16:30
4932,15769,R10A26023,工作分配,2023/11/15 20:30,2023/11/15 22:30
4933,11811,B10A03118,實作方法,2023/10/3 15:00,2023/10/3 16:00
4934,12331,B06201204,實作方法,2023/10/11 09:00,2023/10/11 10:00
4935,3166,B11902002,實作方法,2023/9/19 19:30,2023/9/19 20:30
4936,17734,B09501003,實作方法,2023/10/29 09:30,2023/10/29 11:30
4937,9949,B09101061,實作方法,2023/12/2 21:30,2023/12/2 22:30
4938,7126,B11102016,實驗結果,2023/10/1 11:30,2023/10/1 12:30
4939,13761,B11617021,完成報告書,2023/9/16 09:30,2023/9/16 11:30
4940,17239,B09603044,實作方法,2023/9/7 09:00,2023/9/7 11:00
4941,8230,B10408025,實作方法,2023/11/3 12:00,2023/11/3 13:00
4942,20271,R10B41060,工作分配,2023/9/10 19:30,2023/9/10 20:30
4943,10980,B10905022,完成報告書,2023/10/26 17:30,2023/10/26 19:30
4944,5570,B11608003,實作方法,2023/9/30 12:30,2023/9/30 13:30
4945,21032,B10701045,工作分配,2023/11/15 16:30,2023/11/15 18:30
4946,13595,B09102010,完成報告書,2023/10/15 17:00,2023/10/15 18:00
4947,6789,F07441010,完成報告書,2023/11/19 21:00,2023/11/19 23:00
4948,13320,B11402039,實作方法,2023/11/27 12:30,2023/11/27 13:30
4949,1589,B12110039,工作分配,2023/9/21 14:30,2023/9/21 16:30
4950,4863,B10601240,實驗結果,2023/10/14 12:30,2023/10/14 14:30
4951,10147,B10603023,工作分配,2023/9/8 20:30,2023/9/8 22:30
4952,14379,B11201066,完成報告書,2023/9/11 11:30,2023/9/11 12:30
4953,8001,R10222102,完成報告書,2023/10/10 09:00,2023/10/10 10:00
4954,15121,R11643022,報告主題,2023/10/2 13:00,2023/10/2 15:00
4955,15482,B08503040,報告主題,2023/11/21 09:00,2023/11/21 10:00
4956,13818,B11902001,實驗結果,2023/10/17 12:00,2023/10/17 14:00
4957,17748,B10202010,報告主題,2023/9/18 12:00,2023/9/18 13:00
4958,3740,R11941043,報告主題,2023/11/15 10:00,2023/11/15 11:00
4959,17228,B10307210,實驗結果,2023/11/21 20:00,2023/11/21 22:00
4960,16844,R10625033,實作方法,2023/9/7 23:00,2023/9/8 00:00
4961,20392,D03944011,報告主題,2023/9/5 11:00,2023/9/5 13:00
4962,8814,B10502025,工作分配,2023/10/17 09:30,2023/10/17 11:30
4963,17228,B11602302,工作分配,2023/12/12 19:30,2023/12/12 20:30
4964,5189,B08703040,實作方法,2023/11/16 19:00,2023/11/16 20:00
4965,8932,B08706041,實作方法,2023/11/1 14:30,2023/11/1 16:30
4966,20018,B10702016,實驗結果,2023/11/30 21:00,2023/11/30 22:00
4967,14279,R10942039,實驗結果,2023/10/21 23:30,2023/10/22 00:30
4968,18558,B11104049,實驗結果,2023/9/27 18:30,2023/9/27 20:30
4969,8505,B08807033,完成報告書,2023/10/2 10:00,2023/10/2 11:00
4970,13592,B08202027,報告主題,2023/12/12 14:00,2023/12/12 16:00
4971,17571,B11206028,報告主題,2023/10/7 23:00,2023/10/8 00:00
4972,2322,B11201045,工作分配,2023/10/18 13:00,2023/10/18 15:00
4973,7256,B09902355,報告主題,2023/9/27 10:30,2023/9/27 12:30
4974,18286,B10601016,報告主題,2023/12/8 17:00,2023/12/8 19:00
4975,11050,R10947022,實驗結果,2023/10/26 11:30,2023/10/26 13:30
4976,13119,B10301043,實驗結果,2023/9/5 22:00,2023/9/5 23:00
4977,9830,B11401024,實驗結果,2023/11/22 13:00,2023/11/22 15:00
4978,13045,B11202083,工作分配,2023/11/26 09:30,2023/11/26 11:30
4979,13703,R11941066,工作分配,2023/11/24 10:00,2023/11/24 12:00
4980,12739,B10407033,報告主題,2023/10/12 12:00,2023/10/12 14:00
4981,18502,B10202024,報告主題,2023/9/5 12:00,2023/9/5 13:00
4982,18669,B11704011,工作分配,2023/11/30 09:30,2023/11/30 11:30
4983,8657,B08303049,完成報告書,2023/10/24 13:00,2023/10/24 14:00
4984,397,B10A01119,工作分配,2023/10/12 20:30,2023/10/12 21:30
4985,3545,B10402605,工作分配,2023/9/12 22:30,2023/9/13 00:30
4986,5808,B09703040,實驗結果,2023/10/16 11:30,2023/10/16 13:30
4987,17997,B09303048,工作分配,2023/11/15 18:00,2023/11/15 20:00
4988,12350,R09B21082,完成報告書,2023/10/14 15:00,2023/10/14 17:00
4989,6064,B10401239,報告主題,2023/9/24 11:00,2023/9/24 12:00
4990,1178,B10203133,工作分配,2023/9/9 09:30,2023/9/9 10:30
4991,6928,B11308015,工作分配,2023/11/17 09:00,2023/11/17 11:00
4992,529,B11H05035,工作分配,2023/11/6 10:30,2023/11/6 12:30
4993,5607,B10201207,實驗結果,2023/10/10 12:00,2023/10/10 13:00
4994,12549,R11621044,實驗結果,2023/12/1 13:00,2023/12/1 15:00
4995,3615,B10705036,完成報告書,2023/11/4 13:30,2023/11/4 15:30
4996,7508,B09401016,報告主題,2023/12/11 13:30,2023/12/11 15:30
4997,8320,B08901101,報告主題,2023/9/14 23:30,2023/9/15 01:30
4998,14709,B09A08003,完成報告書,2023/11/4 22:30,2023/11/4 23:30
4999,16886,F08922083,實驗結果,2023/9/5 15:00,2023/9/5 16:00
5000,16016,B11902217,實驗結果,2023/9/17 10:00,2023/9/17 12:00
5001,713,R11522021,完成報告書,2023/11/30 20:30,2023/11/30 22:30
5002,8491,R10645035,實驗結果,2023/12/9 22:00,2023/12/10 00:00
5003,20610,R11123044,完成報告書,2023/11/5 22:30,2023/11/5 23:30
5004,19333,R10942054,實驗結果,2023/11/16 09:30,2023/11/16 10:30
5005,13345,B09A01047,報告主題,2023/10/25 10:30,2023/10/25 12:30
5006,13573,R11122109,工作分配,2023/10/7 14:30,2023/10/7 15:30
5007,3548,B10105022,完成報告書,2023/9/5 18:30,2023/9/5 19:30
5008,19565,B11505022,實作方法,2023/9/17 20:00,2023/9/17 21:00
5009,2646,B09903076,完成報告書,2023/10/27 12:30,2023/10/27 14:30
5010,1879,B08806020,完成報告書,2023/10/1 12:30,2023/10/1 14:30
5011,4011,B10701309,報告主題,2023/12/3 16:30,2023/12/3 18:30
5012,20437,B11101052,工作分配,2023/11/23 14:30,2023/11/23 15:30
5013,10522,B08902043,實驗結果,2023/12/11 11:00,2023/12/11 12:00
5014,1825,B11401102,實驗結果,2023/9/29 10:30,2023/9/29 11:30
5015,6853,B09403077,完成報告書,2023/9/4 11:30,2023/9/4 12:30
5016,4987,B09903040,實作方法,2023/10/29 11:00,2023/10/29 12:00
5017,3951,B11403068,工作分配,2023/12/4 22:00,2023/12/4 23:00
5018,4326,R11A28032,工作分配,2023/12/8 16:30,2023/12/8 17:30
5019,6747,B11602045,完成報告書,2023/11/30 21:30,2023/11/30 22:30
5020,3606,B09601024,完成報告書,2023/10/2 11:00,2023/10/2 13:00
5021,18588,B09901231,完成報告書,2023/10/31 23:30,2023/11/1 00:30
5022,16745,R08123150,報告主題,2023/10/14 12:30,2023/10/14 13:30
5023,19439,B11402151,實作方法,2023/10/10 13:30,2023/10/10 14:30
5024,16671,R11448025,工作分配,2023/11/3 11:30,2023/11/3 13:30
5025,1189,B11102170,實驗結果,2023/11/18 09:00,2023/11/18 10:00
5026,10648,B10202021,報告主題,2023/9/28 13:30,2023/9/28 15:30
5027,15176,B11611044,報告主題,2023/10/4 12:30,2023/10/4 13:30
5028,2511,B10203049,工作分配,2023/10/5 12:00,2023/10/5 14:00
5029,14973,B10506015,實作方法,2023/9/13 20:00,2023/9/13 22:00
5030,15478,B11201045,完成報告書,2023/9/26 14:00,2023/9/26 16:00
5031,10213,B11203057,報告主題,2023/11/3 10:00,2023/11/3 12:00
5032,17838,B09503044,報告主題,2023/10/26 18:30,2023/10/26 20:30
5033,13420,B10904051,完成報告書,2023/10/16 15:30,2023/10/16 16:30
5034,8751,R11222045,工作分配,2023/9/17 15:30,2023/9/17 16:30
5035,12229,R11251152,工作分配,2023/11/25 09:30,2023/11/25 11:30
5036,12770,B09507019,實作方法,2023/10/14 09:00,2023/10/14 10:00
5037,15571,B11209080,報告主題,2023/10/13 19:30,2023/10/13 21:30
5038,2190,B10A01126,實驗結果,2023/10/8 22:30,2023/10/9 00:30
5039,9018,B07401049,工作分配,2023/10/27 13:30,2023/10/27 14:30
5040,19963,B10801097,實作方法,2023/10/9 11:00,2023/10/9 12:00
5041,19572,B09603055,報告主題,2023/11/26 11:30,2023/11/26 12:30
5042,9261,R11624034,實驗結果,2023/11/26 09:30,2023/11/26 11:30
5043,4570,R09421037,工作分配,2023/10/9 21:00,2023/10/9 23:00
5044,19614,R11941150,完成報告書,2023/11/13 11:30,2023/11/13 13:30
5045,16302,R10523152,報告主題,2023/12/10 15:30,2023/12/10 17:30
5046,1436,B11603082,報告主題,2023/10/12 23:30,2023/10/13 01:30
5047,4046,B10603012,完成報告書,2023/10/24 22:00,2023/10/25 00:00
5048,16372,B11615034,實驗結果,2023/9/19 19:00,2023/9/19 20:00
5049,4340,B11601212,實驗結果,2023/10/19 11:30,2023/10/19 13:30
5050,17668,B11704013,完成報告書,2023/10/23 09:00,2023/10/23 10:00
5051,1431,R11523036,報告主題,2023/11/9 09:30,2023/11/9 10:30
5052,20442,B11506041,報告主題,2023/10/5 09:00,2023/10/5 11:00
5053,13479,B09902043,完成報告書,2023/9/14 10:30,2023/9/14 11:30
5054,10949,B08202142,報告主題,2023/9/12 11:30,2023/9/12 13:30
5055,14548,B11612102,實驗結果,2023/10/15 17:30,2023/10/15 19:30
5056,12568,B10802717,完成報告書,2023/11/29 11:30,2023/11/29 13:30
5057,16058,B10202014,實驗結果,2023/9/5 22:30,2023/9/5 23:30
5058,4106,R11621111,完成報告書,2023/9/28 11:30,2023/9/28 12:30
5059,4609,B09304017,實驗結果,2023/10/20 22:00,2023/10/20 23:00
5060,20509,D05947210,實驗結果,2023/11/29 12:30,2023/11/29 13:30
5061,18271,R11H41150,報告主題,2023/9/17 14:30,2023/9/17 16:30
5062,4849,B11902217,完成報告書,2023/11/7 12:30,2023/11/7 13:30
5063,7021,R11325016,實作方法,2023/11/7 12:30,2023/11/7 13:30
5064,8126,B09103044,工作分配,2023/12/9 10:00,2023/12/9 12:00
5065,17254,B09604013,實驗結果,2023/11/28 12:00,2023/11/28 14:00
5066,12760,R11521029,完成報告書,2023/11/18 10:30,2023/11/18 12:30
5067,16668,B08904026,實作方法,2023/11/2 13:00,2023/11/2 15:00
5068,18998,B11701111,完成報告書,2023/10/15 10:30,2023/10/15 12:30
5069,18527,B11401097,實驗結果,2023/11/30 10:30,2023/11/30 12:30
5070,1448,B10608053,工作分配,2023/9/16 14:30,2023/9/16 16:30
5071,20900,B11202150,完成報告書,2023/11/25 14:30,2023/11/25 15:30
5072,4442,B08203018,實作方法,2023/9/10 11:00,2023/9/10 13:00
5073,337,B11502004,實作方法,2023/11/14 14:00,2023/11/14 15:00
5074,6068,B11400015,實驗結果,2023/11/3 14:00,2023/11/3 16:00
5075,14484,R11122084,實驗結果,2023/10/19 15:00,2023/10/19 16:00
5076,13632,R10148015,實驗結果,2023/10/25 17:30,2023/10/25 18:30
5077,1054,R09623023,報告主題,2023/11/1 13:00,2023/11/1 15:00
5078,3323,B09907023,實作方法,2023/9/27 12:30,2023/9/27 13:30
5079,13205,B10601056,實驗結果,2023/10/18 11:00,2023/10/18 13:00
5080,4427,B10202028,完成報告書,2023/9/27 17:00,2023/9/27 18:00
5081,3852,B10612027,報告主題,2023/12/1 20:30,2023/12/1 22:30
5082,6964,B10508025,完成報告書,2023/9/25 22:00,2023/9/26 00:00
5083,772,B11615020,實驗結果,2023/12/1 10:30,2023/12/1 12:30
5084,17457,R10B41091,報告主題,2023/9/19 22:30,2023/9/20 00:30
5085,20783,B08601150,實作方法,2023/11/16 22:00,2023/11/16 23:00
5086,13372,R11622208,工作分配,2023/10/8 11:30,2023/10/8 13:30
5087,2265,B10405015,實作方法,2023/12/9 16:00,2023/12/9 17:00
5088,5242,R11441150,工作分配,2023/11/5 22:30,2023/11/6 00:30
5089,4185,R11523006,報告主題,2023/11/17 14:00,2023/11/17 16:00
5090,2912,B09301108,完成報告書,2023/9/23 12:00,2023/9/23 14:00
5091,5153,B11101043,實驗結果,2023/9/17 14:00,2023/9/17 16:00
5092,20152,R11647028,工作分配,2023/9/17 10:30,2023/9/17 11:30
5093,12327,B11611043,報告主題,2023/11/25 16:30,2023/11/25 18:30
5094,13240,B11305009,實驗結果,2023/10/16 23:30,2023/10/17 01:30
5095,1668,B09701004,工作分配,2023/9/5 09:00,2023/9/5 10:00
5096,19382,R11521046,工作分配,2023/10/30 12:30,2023/10/30 14:30
5097,18232,B09A02087,實作方法,2023/11/16 16:00,2023/11/16 17:00
5098,18934,B11B07027,完成報告書,2023/11/4 12:30,2023/11/4 14:30
5099,5146,B11108032,完成報告書,2023/9/6 13:00,2023/9/6 14:00
5100,14667,B10501043,完成報告書,2023/10/30 10:00,2023/10/30 12:00
5101,18698,B08707030,實驗結果,2023/12/12 11:00,2023/12/12 12:00
5102,7231,B11707027,工作分配,2023/11/14 11:00,2023/11/14 13:00
5103,11590,B11707074,完成報告書,2023/9/16 09:00,2023/9/16 11:00
5104,11053,B09903042,實驗結果,2023/9/5 20:00,2023/9/5 21:00
5105,14322,B11104013,工作分配,2023/12/2 12:30,2023/12/2 14:30
5106,14438,B11203137,報告主題,2023/10/15 15:00,2023/10/15 17:00
5107,20026,B10603039,工作分配,2023/9/26 19:00,2023/9/26 20:00
5108,7143,B11501240,工作分配,2023/10/16 16:30,2023/10/16 17:30
5109,16799,B09303055,工作分配,2023/11/26 13:30,2023/11/26 15:30
5110,14290,B10301044,工作分配,2023/12/6 12:00,2023/12/6 14:00
5111,19277,B07A01072,完成報告書,2023/10/26 20:30,2023/10/26 22:30
5112,920,B09802208,實驗結果,2023/11/14 16:00,2023/11/14 17:00
5113,2790,R10632217,完成報告書,2023/12/2 13:30,2023/12/2 14:30
5114,13758,R10224013,實驗結果,2023/10/28 16:00,2023/10/28 18:00
5115,18823,R10222055,工作分配,2023/12/6 13:30,2023/12/6 14:30
5116,14120,R11H45017,工作分配,2023/11/27 13:00,2023/11/27 14:00
5117,5044,B09901217,報告主題,2023/11/12 20:30,2023/11/12 21:30
5118,11519,B10401016,實驗結果,2023/9/28 11:30,2023/9/28 12:30
5119,8831,B09401018,實作方法,2023/9/10 18:00,2023/9/10 19:00
5120,21007,B10202016,實作方法,2023/10/9 21:00,2023/10/9 22:00
5121,8578,B11607210,實驗結果,2023/10/21 09:30,2023/10/21 10:30
5122,15183,R11621026,完成報告書,2023/10/25 18:00,2023/10/25 19:00
5123,12891,B08505009,工作分配,2023/10/7 12:00,2023/10/7 13:00
5124,6769,R11643048,實作方法,2023/12/2 10:30,2023/12/2 11:30
5125,15345,B08101001,完成報告書,2023/11/21 13:00,2023/11/21 14:00
5126,5815,B10301052,完成報告書,2023/10/31 16:00,2023/10/31 17:00
5127,6783,B10604009,實作方法,2023/9/6 09:30,2023/9/6 10:30
5128,14927,R11253045,完成報告書,2023/10/26 09:00,2023/10/26 10:00
5129,11693,B10307020,實作方法,2023/10/23 12:00,2023/10/23 14:00
5130,13155,B10402125,實驗結果,2023/9/12 13:30,2023/9/12 15:30
5131,12109,B07101001,完成報告書,2023/9/24 15:30,2023/9/24 16:30
5132,4591,B10203003,工作分配,2023/9/29 09:30,2023/9/29 10:30
5133,15388,B09403044,實驗結果,2023/11/22 19:00,2023/11/22 21:00
5134,4380,B08303018,工作分配,2023/10/28 11:00,2023/10/28 12:00
5135,18558,R09621057,實驗結果,2023/12/7 09:30,2023/12/7 11:30
5136,7005,R11944119,實驗結果,2023/12/5 11:30,2023/12/5 12:30
5137,1004,B11601212,報告主題,2023/11/10 15:00,2023/11/10 17:00
5138,3355,B11201070,報告主題,2023/11/29 17:30,2023/11/29 19:30
5139,8996,B10407044,工作分配,2023/11/3 15:00,2023/11/3 17:00
5140,1403,F08922039,工作分配,2023/10/25 19:30,2023/10/25 20:30
5141,12384,R09B22033,報告主題,2023/11/11 12:30,2023/11/11 14:30
5142,18114,B08A07044,實驗結果,2023/10/22 12:30,2023/10/22 13:30
5143,20038,B10502142,報告主題,2023/11/26 11:00,2023/11/26 12:00
5144,10065,B11303116,完成報告書,2023/12/5 20:00,2023/12/5 22:00
5145,6093,B09902084,報告主題,2023/11/29 13:00,2023/11/29 15:00
5146,233,R11747057,完成報告書,2023/10/11 22:30,2023/10/12 00:30
5147,3570,B09401119,實驗結果,2023/11/19 11:30,2023/11/19 13:30
5148,16241,B09501808,完成報告書,2023/12/2 18:00,2023/12/2 20:00
5149,15951,B11401207,報告主題,2023/12/10 16:00,2023/12/10 18:00
5150,14064,R11442043,實作方法,2023/10/31 13:30,2023/10/31 14:30
5151,10601,B06201092,完成報告書,2023/10/7 20:30,2023/10/7 21:30
5152,12479,R11521022,實驗結果,2023/11/1 17:00,2023/11/1 18:00
5153,7513,R11945016,實驗結果,2023/10/14 17:00,2023/10/14 18:00
5154,12564,B09400012,實作方法,2023/12/11 17:00,2023/12/11 19:00
5155,2412,R11A21217,實驗結果,2023/11/3 19:00,2023/11/3 20:00
5156,8320,B11902151,實驗結果,2023/11/4 13:30,2023/11/4 15:30
5157,430,B10301068,實驗結果,2023/10/5 16:00,2023/10/5 18:00
5158,16177,B09907030,報告主題,2023/12/5 09:30,2023/12/5 11:30
5159,1887,B10505005,實驗結果,2023/11/22 16:00,2023/11/22 18:00
5160,11771,B08104011,實作方法,2023/11/26 23:30,2023/11/27 01:30
5161,1815,B09507036,工作分配,2023/11/29 12:30,2023/11/29 14:30
5162,16432,B10704011,報告主題,2023/10/1 22:30,2023/10/2 00:30
5163,7878,B09A04011,實作方法,2023/11/7 10:30,2023/11/7 11:30
5164,7523,B09A03020,工作分配,2023/11/17 22:30,2023/11/18 00:30
5165,15875,B09407022,報告主題,2023/11/25 11:30,2023/11/25 13:30
5166,18225,B11612034,實驗結果,2023/11/14 19:00,2023/11/14 21:00
5167,2044,B11705035,實驗結果,2023/11/3 12:30,2023/11/3 13:30
5168,8812,B10302129,工作分配,2023/10/1 13:30,2023/10/1 14:30
5169,2726,R10A26044,完成報告書,2023/10/8 12:30,2023/10/8 13:30
5170,20169,R10521015,實驗結果,2023/10/28 12:30,2023/10/28 14:30
5171,2395,R11122021,報告主題,2023/11/2 14:30,2023/11/2 16:30
5172,445,B09802045,工作分配,2023/12/8 10:00,2023/12/8 12:00
5173,17803,B08707A03,實作方法,2023/9/26 17:30,2023/9/26 19:30
5174,17210,B07A09080,實作方法,2023/11/9 15:30,2023/11/9 17:30
5175,1392,B10A03042,工作分配,2023/11/11 09:00,2023/11/11 11:00
5176,17427,B09A02150,完成報告書,2023/11/21 09:30,2023/11/21 10:30
5177,2042,B10301029,實驗結果,2023/9/6 15:00,2023/9/6 17:00
5178,16636,B10601053,實作方法,2023/9/26 15:00,2023/9/26 17:00
5179,10497,B10A02261,報告主題,2023/10/4 13:00,2023/10/4 15:00
5180,2638,B11203038,工作分配,2023/9/29 13:30,2023/9/29 15:30
5181,1072,B06405014,報告主題,2023/11/9 10:00,2023/11/9 11:00
5182,12279,B08A07044,實驗結果,2023/9/6 16:00,2023/9/6 17:00
5183,16521,B11202208,報告主題,2023/12/11 18:00,2023/12/11 20:00
5184,11509,B11903038,完成報告書,2023/10/20 20:30,2023/10/20 21:30
5185,19088,B10602170,完成報告書,2023/11/29 11:30,2023/11/29 12:30
5186,11632,R10928053,完成報告書,2023/9/8 15:00,2023/9/8 16:00
5187,20267,B07A06023,實驗結果,2023/10/26 23:30,2023/10/27 00:30
5188,13833,B10205036,報告主題,2023/9/6 21:00,2023/9/6 23:00
5189,793,B09703020,工作分配,2023/11/27 20:00,2023/11/27 22:00
5190,15606,B09501046,完成報告書,2023/9/27 18:00,2023/9/27 19:00
5191,13671,R11525009,實驗結果,2023/10/16 13:00,2023/10/16 14:00
5192,18590,B11402170,實作方法,2023/9/8 19:30,2023/9/8 21:30
5193,456,B10704093,完成報告書,2023/10/28 10:00,2023/10/28 11:00
5194,18097,B11602039,報告主題,2023/10/26 14:30,2023/10/26 15:30
5195,16204,D01943076,實驗結果,2023/11/3 13:30,2023/11/3 15:30
5196,20714,B10902126,完成報告書,2023/12/11 12:00,2023/12/11 13:00
5197,16958,R10224013,工作分配,2023/11/11 20:30,2023/11/11 21:30
5198,11158,R11126028,實驗結果,2023/11/30 12:00,2023/11/30 13:00
5199,1304,B11601102,實作方法,2023/9/27 12:00,2023/9/27 14:00
5200,12098,B10208024,完成報告書,2023/12/5 12:00,2023/12/5 14:00
5201,11253,B08611039,實作方法,2023/11/18 22:30,2023/11/18 23:30
5202,10367,R11221006,實作方法,2023/9/30 13:30,2023/9/30 15:30
5203,9738,B11108004,實驗結果,2023/10/15 13:30,2023/10/15 14:30
5204,19909,B11202054,實作方法,2023/11/15 22:30,2023/11/15 23:30
5205,11306,R09421057,實作方法,2023/10/26 12:30,2023/10/26 13:30
5206,8529,R10724013,實驗結果,2023/11/14 09:30,2023/11/14 10:30
5207,19920,B11401043,實作方法,2023/12/3 11:00,2023/12/3 13:00
5208,1424,F09541037,完成報告書,2023/12/5 10:00,2023/12/5 12:00
5209,5069,R11924093,實作方法,2023/12/3 17:00,2023/12/3 19:00
5210,15574,B11502029,工作分配,2023/11/11 20:00,2023/11/11 22:00
5211,5158,B11102006,完成報告書,2023/11/17 19:00,2023/11/17 21:00
5212,20786,B11403044,報告主題,2023/9/14 23:00,2023/9/15 00:00
5213,15541,B10601044,實作方法,2023/10/3 09:30,2023/10/3 11:30
