user ID,IG account,FB account
B11704016,B11704016_,B11704016_
B08201004,B08201004_,B08201004_
B08901217,B08901217_,B08901217_
B11102031,B11102031_,B11102031_
F08521102,F08521102_,F08521102_
B11602638,B11602638_,B11602638_
B07102045,B07102045_,B07102045_
B09201015,B09201015_,B09201015_
B11701075,B11701075_,B11701075_
B11708053,B11708053_,B11708053_
B09A00016,B09A00016_,B09A00016_
B09503008,B09503008_,B09503008_
B11704015,B11704015_,B11704015_
R10325004,R10325004_,R10325004_
B10503137,B10503137_,B10503137_
B10705036,B10705036_,B10705036_
B11602091,B11602091_,B11602091_
R09422126,R09422126_,R09422126_
B10200012,B10200012_,B10200012_
B09404070,B09404070_,B09404070_
R09622005,R09622005_,R09622005_
R07222034,R07222034_,R07222034_
R10721217,R10721217_,R10721217_
B11610016,B11610016_,B11610016_
B09100015,B09100015_,B09100015_
B10206015,B10206015_,B10206015_
R11525022,R11525022_,R11525022_
B11705028,B11705028_,B11705028_
R11941013,R11941013_,R11941013_
R11923082,R11923082_,R11923082_
B09901013,B09901013_,B09901013_
B11401119,B11401119_,B11401119_
B07201010,B07201010_,B07201010_
B11401001,B11401001_,B11401001_
B09A01120,B09A01120_,B09A01120_
B11201016,B11201016_,B11201016_
B06401211,B06401211_,B06401211_
R11529011,R11529011_,R11529011_
B08A01031,B08A01031_,B08A01031_
R11223152,R11223152_,R11223152_
B10303003,B10303003_,B10303003_
B10706033,B10706033_,B10706033_
B10607039,B10607039_,B10607039_
B11907023,B11907023_,B11907023_
R10222159,R10222159_,R10222159_
B09704009,B09704009_,B09704009_
B10106028,B10106028_,B10106028_
B09401043,B09401043_,B09401043_
B10702070,B10702070_,B10702070_
B11704038,B11704038_,B11704038_
B08201101,B08201101_,B08201101_
B09703040,B09703040_,B09703040_
B10501068,B10501068_,B10501068_
B11612355,B11612355_,B11612355_
B09703006,B09703006_,B09703006_
R10223049,R10223049_,R10223049_
B10403026,B10403026_,B10403026_
D01941046,D01941046_,D01941046_
B10A03150,B10A03150_,B10A03150_
B07A03042,B07A03042_,B07A03042_
B09403020,B09403020_,B09403020_
B11101204,B11101204_,B11101204_
B09A00027,B09A00027_,B09A00027_
R10544026,R10544026_,R10544026_
B10701241,B10701241_,B10701241_
B11901046,B11901046_,B11901046_
B11403044,B11403044_,B11403044_
B09508024,B09508024_,B09508024_
B10405020,B10405020_,B10405020_
B08302013,B08302013_,B08302013_
B09801068,B09801068_,B09801068_
R11941066,R11941066_,R11941066_
B10908015,B10908015_,B10908015_
B08102089,B08102089_,B08102089_
B11403082,B11403082_,B11403082_
B10302002,B10302002_,B10302002_
B11102011,B11102011_,B11102011_
B10508024,B10508024_,B10508024_
B08201101,B08201101_,B08201101_
B08A01231,B08A01231_,B08A01231_
B09603032,B09603032_,B09603032_
B08102119,B08102119_,B08102119_
B11607055,B11607055_,B11607055_
B10105015,B10105015_,B10105015_
B08311019,B08311019_,B08311019_
B10613020,B10613020_,B10613020_
B09A02005,B09A02005_,B09A02005_
R10A22102,R10A22102_,R10A22102_
R11123023,R11123023_,R11123023_
R10622087,R10622087_,R10622087_
R10A21079,R10A21079_,R10A21079_
F09541037,F09541037_,F09541037_
B06405009,B06405009_,B06405009_
B10301015,B10301015_,B10301015_
B09802005,B09802005_,B09802005_
R11945024,R11945024_,R11945024_
B09A01204,B09A01204_,B09A01204_
F09442084,F09442084_,F09442084_
B11602106,B11602106_,B11602106_
F09545005,F09545005_,F09545005_
R11624204,R11624204_,R11624204_
B10708024,B10708024_,B10708024_
B09901330,B09901330_,B09901330_
F08521241,F08521241_,F08521241_
B09701057,B09701057_,B09701057_
R10721011,R10721011_,R10721011_
B08A02027,B08A02027_,B08A02027_
B10101098,B10101098_,B10101098_
B10702054,B10702054_,B10702054_
B11605022,B11605022_,B11605022_
B11407054,B11407054_,B11407054_
B10108037,B10108037_,B10108037_
R10943082,R10943082_,R10943082_
B10506035,B10506035_,B10506035_
R11643048,R11643048_,R11643048_
B11602024,B11602024_,B11602024_
R11625016,R11625016_,R11625016_
B10301011,B10301011_,B10301011_
B09301159,B09301159_,B09301159_
B11405004,B11405004_,B11405004_
B10702027,B10702027_,B10702027_
B09202170,B09202170_,B09202170_
R11942125,R11942125_,R11942125_
B10103035,B10103035_,B10103035_
B09508053,B09508053_,B09508053_
B09901024,B09901024_,B09901024_
B08902170,B08902170_,B08902170_
B10309011,B10309011_,B10309011_
B08701048,B08701048_,B08701048_
R10942084,R10942084_,R10942084_
B08301066,B08301066_,B08301066_
B10501056,B10501056_,B10501056_
R10622005,R10622005_,R10622005_
B11604016,B11604016_,B11604016_
B08101079,B08101079_,B08101079_
B11303009,B11303009_,B11303009_
B10705005,B10705005_,B10705005_
B11611043,B11611043_,B11611043_
B08A01070,B08A01070_,B08A01070_
R11259015,R11259015_,R11259015_
B11101047,B11101047_,B11101047_
R10A27210,R10A27210_,R10A27210_
B11605004,B11605004_,B11605004_
B11302125,B11302125_,B11302125_
B08202083,B08202083_,B08202083_
B09905015,B09905015_,B09905015_
B09501004,B09501004_,B09501004_
R09621037,R09621037_,R09621037_
R10521231,R10521231_,R10521231_
B11203137,B11203137_,B11203137_
B11B01365,B11B01365_,B11B01365_
R10542027,R10542027_,R10542027_
B08102004,B08102004_,B08102004_
B10707052,B10707052_,B10707052_
B11604013,B11604013_,B11604013_
B10202009,B10202009_,B10202009_
B10701141,B10701141_,B10701141_
B08902302,B08902302_,B08902302_
B10707022,B10707022_,B10707022_
B09405009,B09405009_,B09405009_
B08202717,B08202717_,B08202717_
B08617022,B08617022_,B08617022_
F07449026,F07449026_,F07449026_
B09401165,B09401165_,B09401165_
B10204051,B10204051_,B10204051_
B10702824,B10702824_,B10702824_
B09A02087,B09A02087_,B09A02087_
R11H41015,R11H41015_,R11H41015_
R10949019,R10949019_,R10949019_
B10202021,B10202021_,B10202021_
R11621017,R11621017_,R11621017_
B10A03003,B10A03003_,B10A03003_
B11402024,B11402024_,B11402024_
B10A09015,B10A09015_,B10A09015_
B11501111,B11501111_,B11501111_
B09101022,B09101022_,B09101022_
B08603133,B08603133_,B08603133_
B11611808,B11611808_,B11611808_
R10621049,R10621049_,R10621049_
B11503003,B11503003_,B11503003_
B11H01057,B11H01057_,B11H01057_
B11702150,B11702150_,B11702150_
B10301049,B10301049_,B10301049_
B09905016,B09905016_,B09905016_
B09301045,B09301045_,B09301045_
R09B21204,R09B21204_,R09B21204_
B08502101,B08502101_,B08502101_
B09401091,B09401091_,B09401091_
B10601019,B10601019_,B10601019_
B10609080,B10609080_,B10609080_
B10801347,B10801347_,B10801347_
B10201140,B10201140_,B10201140_
B08701039,B08701039_,B08701039_
B09107039,B09107039_,B09107039_
B09507036,B09507036_,B09507036_
B11403020,B11403020_,B11403020_
B08200012,B08200012_,B08200012_
B11101006,B11101006_,B11101006_
B11612126,B11612126_,B11612126_
R10541015,R10541015_,R10541015_
B09101061,B09101061_,B09101061_
B09903012,B09903012_,B09903012_
B08807036,B08807036_,B08807036_
B10302102,B10302102_,B10302102_
B11701012,B11701012_,B11701012_
B11502021,B11502021_,B11502021_
B12114013,B12114013_,B12114013_
B09302339,B09302339_,B09302339_
R11622125,R11622125_,R11622125_
B09501120,B09501120_,B09501120_
R10622151,R10622151_,R10622151_
R10942824,R10942824_,R10942824_
R11A22160,R11A22160_,R11A22160_
B05309007,B05309007_,B05309007_
R10922125,R10922125_,R10922125_
R10221012,R10221012_,R10221012_
B10304047,B10304047_,B10304047_
B12111092,B12111092_,B12111092_
B10705060,B10705060_,B10705060_
R11A25035,R11A25035_,R11A25035_
B08202009,B08202009_,B08202009_
B11702010,B11702010_,B11702010_
B08501024,B08501024_,B08501024_
B11301097,B11301097_,B11301097_
B08614025,B08614025_,B08614025_
B08609021,B08609021_,B08609021_
B11202824,B11202824_,B11202824_
B09402119,B09402119_,B09402119_
B09502001,B09502001_,B09502001_
B10203020,B10203020_,B10203020_
B11501003,B11501003_,B11501003_
B09604070,B09604070_,B09604070_
R11522022,R11522022_,R11522022_
R11622054,R11622054_,R11622054_
B09601048,B09601048_,B09601048_
B10201073,B10201073_,B10201073_
B10601043,B10601043_,B10601043_
B10401043,B10401043_,B10401043_
B11B02170,B11B02170_,B11B02170_
B09705004,B09705004_,B09705004_
B08305022,B08305022_,B08305022_
B09906015,B09906015_,B09906015_
R11943082,R11943082_,R11943082_
B11604012,B11604012_,B11604012_
R11942009,R11942009_,R11942009_
B09906023,B09906023_,B09906023_
B09106033,B09106033_,B09106033_
B10305022,B10305022_,B10305022_
R11621072,R11621072_,R11621072_
B11101082,B11101082_,B11101082_
B11H04025,B11H04025_,B11H04025_
B10704204,B10704204_,B10704204_
B11607036,B11607036_,B11607036_
R09941068,R09941068_,R09941068_
B10702036,B10702036_,B10702036_
B10A05007,B10A05007_,B10A05007_
R11942006,R11942006_,R11942006_
B09409026,B09409026_,B09409026_
B10908004,B10908004_,B10908004_
R10221018,R10221018_,R10221018_
R10221216,R10221216_,R10221216_
B10701012,B10701012_,B10701012_
B08A01092,B08A01092_,B08A01092_
B10201143,B10201143_,B10201143_
B11103039,B11103039_,B11103039_
B08801204,B08801204_,B08801204_
B10301092,B10301092_,B10301092_
B11103082,B11103082_,B11103082_
B10203050,B10203050_,B10203050_
B10202106,B10202106_,B10202106_
B11604025,B11604025_,B11604025_
B10304049,B10304049_,B10304049_
R10941165,R10941165_,R10941165_
B10706035,B10706035_,B10706035_
B11207052,B11207052_,B11207052_
B10301044,B10301044_,B10301044_
R11523142,R11523142_,R11523142_
B09505022,B09505022_,B09505022_
R10722039,R10722039_,R10722039_
B10A02125,B10A02125_,B10A02125_
B11403039,B11403039_,B11403039_
B10201045,B10201045_,B10201045_
B10202002,B10202002_,B10202002_
B09404034,B09404034_,B09404034_
B11H04204,B11H04204_,B11H04204_
B09902054,B09902054_,B09902054_
B08705035,B08705035_,B08705035_
B09105028,B09105028_,B09105028_
R10241004,R10241004_,R10241004_
R11941082,R11941082_,R11941082_
R11H42129,R11H42129_,R11H42129_
B11402151,B11402151_,B11402151_
B10403022,B10403022_,B10403022_
B08703039,B08703039_,B08703039_
B08901168,B08901168_,B08901168_
R10723028,R10723028_,R10723028_
B09407027,B09407027_,B09407027_
R11521079,R11521079_,R11521079_
B10902339,B10902339_,B10902339_
R11527074,R11527074_,R11527074_
B10601004,B10601004_,B10601004_
B10A03077,B10A03077_,B10A03077_
B09502025,B09502025_,B09502025_
R10524047,R10524047_,R10524047_
T11301049,T11301049_,T11301049_
B11402605,B11402605_,B11402605_
B11902101,B11902101_,B11902101_
B10A02016,B10A02016_,B10A02016_
B11505017,B11505017_,B11505017_
B10807210,B10807210_,B10807210_
B11502009,B11502009_,B11502009_
B11706023,B11706023_,B11706023_
B08701150,B08701150_,B08701150_
R10522024,R10522024_,R10522024_
B08A03022,B08A03022_,B08A03022_
B09608003,B09608003_,B09608003_
B11606020,B11606020_,B11606020_
B11H01259,B11H01259_,B11H01259_
B10202084,B10202084_,B10202084_
B07A01057,B07A01057_,B07A01057_
B06401082,B06401082_,B06401082_
B11902119,B11902119_,B11902119_
R10921025,R10921025_,R10921025_
B10202127,B10202127_,B10202127_
B11702605,B11702605_,B11702605_
B09103077,B09103077_,B09103077_
R10941029,R10941029_,R10941029_
R10327013,R10327013_,R10327013_
R09629015,R09629015_,R09629015_
B08504004,B08504004_,B08504004_
B11103038,B11103038_,B11103038_
R11941239,R11941239_,R11941239_
B10A02261,B10A02261_,B10A02261_
B10B01025,B10B01025_,B10B01025_
B10902002,B10902002_,B10902002_
R09420011,R09420011_,R09420011_
B11901010,B11901010_,B11901010_
B09905020,B09905020_,B09905020_
B10203133,B10203133_,B10203133_
B10502217,B10502217_,B10502217_
B10401102,B10401102_,B10401102_
B10503006,B10503006_,B10503006_
B10301068,B10301068_,B10301068_
R11H42087,R11H42087_,R11H42087_
B09401207,B09401207_,B09401207_
B10101011,B10101011_,B10101011_
B08203003,B08203003_,B08203003_
R10521097,R10521097_,R10521097_
B11611111,B11611111_,B11611111_
B09905060,B09905060_,B09905060_
B10A07044,B10A07044_,B10A07044_
B11602302,B11602302_,B11602302_
B11601039,B11601039_,B11601039_
B11501053,B11501053_,B11501053_
B08A02010,B08A02010_,B08A02010_
B11503042,B11503042_,B11503042_
R11251159,R11251159_,R11251159_
B11505020,B11505020_,B11505020_
B10601240,B10601240_,B10601240_
B08601159,B08601159_,B08601159_
B10301153,B10301153_,B10301153_
R10223040,R10223040_,R10223040_
B11101029,B11101029_,B11101029_
B09308015,B09308015_,B09308015_
B10502638,B10502638_,B10502638_
B10B07033,B10B07033_,B10B07033_
B10701102,B10701102_,B10701102_
R11522056,R11522056_,R11522056_
B10108006,B10108006_,B10108006_
B08A01072,B08A01072_,B08A01072_
B09504017,B09504017_,B09504017_
B06402010,B06402010_,B06402010_
B10605014,B10605014_,B10605014_
R11227013,R11227013_,R11227013_
B11701043,B11701043_,B11701043_
B11401111,B11401111_,B11401111_
B10903003,B10903003_,B10903003_
B11205003,B11205003_,B11205003_
B10A01012,B10A01012_,B10A01012_
B08314070,B08314070_,B08314070_
B10203150,B10203150_,B10203150_
B11607020,B11607020_,B11607020_
B11601101,B11601101_,B11601101_
B08808015,B08808015_,B08808015_
B09400027,B09400027_,B09400027_
R09623006,R09623006_,R09623006_
B11703018,B11703018_,B11703018_
R11442039,R11442039_,R11442039_
B09403008,B09403008_,B09403008_
B09604013,B09604013_,B09604013_
B11707033,B11707033_,B11707033_
B09903044,B09903044_,B09903044_
R11941037,R11941037_,R11941037_
B09904011,B09904011_,B09904011_
B09302016,B09302016_,B09302016_
B11203116,B11203116_,B11203116_
B11304026,B11304026_,B11304026_
B10501120,B10501120_,B10501120_
B10701068,B10701068_,B10701068_
B10502302,B10502302_,B10502302_
R11942039,R11942039_,R11942039_
B11701016,B11701016_,B11701016_
B10601152,B10601152_,B10601152_
B11101240,B11101240_,B11101240_
B08901259,B08901259_,B08901259_
B10A03012,B10A03012_,B10A03012_
B10301006,B10301006_,B10301006_
R10922824,R10922824_,R10922824_
B11102126,B11102126_,B11102126_
B09804004,B09804004_,B09804004_
B09707074,B09707074_,B09707074_
B11101031,B11101031_,B11101031_
B09906028,B09906028_,B09906028_
B08102355,B08102355_,B08102355_
F09444004,F09444004_,F09444004_
B06405024,B06405024_,B06405024_
B09A01006,B09A01006_,B09A01006_
B11103065,B11103065_,B11103065_
B11H01102,B11H01102_,B11H01102_
B08102102,B08102102_,B08102102_
B09403035,B09403035_,B09403035_
R11A23065,R11A23065_,R11A23065_
B11901024,B11901024_,B11901024_
B11612217,B11612217_,B11612217_
B10502084,B10502084_,B10502084_
B09105032,B09105032_,B09105032_
R11A25022,R11A25022_,R11A25022_
B11602605,B11602605_,B11602605_
B10301109,B10301109_,B10301109_
B09409026,B09409026_,B09409026_
R11927074,R11927074_,R11927074_
B10502129,B10502129_,B10502129_
B11304015,B11304015_,B11304015_
B10601041,B10601041_,B10601041_
R10227052,R10227052_,R10227052_
B10301346,B10301346_,B10301346_
B10205036,B10205036_,B10205036_
R11122039,R11122039_,R11122039_
R10621204,R10621204_,R10621204_
B10502039,B10502039_,B10502039_
R07221102,R07221102_,R07221102_
R11927033,R11927033_,R11927033_
B10307028,B10307028_,B10307028_
B11101011,B11101011_,B11101011_
B11302010,B11302010_,B11302010_
R10941040,R10941040_,R10941040_
B06402029,B06402029_,B06402029_
B11H03133,B11H03133_,B11H03133_
R11625005,R11625005_,R11625005_
B10700011,B10700011_,B10700011_
B10202009,B10202009_,B10202009_
B10202029,B10202029_,B10202029_
B11H01A01,B11H01A01_,B11H01A01_
F09543133,F09543133_,F09543133_
R11942024,R11942024_,R11942024_
R08121A01,R08121A01_,R08121A01_
B09501039,B09501039_,B09501039_
B09401150,B09401150_,B09401150_
B11401042,B11401042_,B11401042_
B09902208,B09902208_,B09902208_
B10701079,B10701079_,B10701079_
R10921102,R10921102_,R10921102_
B10302028,B10302028_,B10302028_
B08706041,B08706041_,B08706041_
R11642101,R11642101_,R11642101_
B07A09080,B07A09080_,B07A09080_
B11100012,B11100012_,B11100012_
R10228004,R10228004_,R10228004_
R10223003,R10223003_,R10223003_
B11302302,B11302302_,B11302302_
R11222125,R11222125_,R11222125_
B11607210,B11607210_,B11607210_
B10601011,B10601011_,B10601011_
B09802159,B09802159_,B09802159_
B10701049,B10701049_,B10701049_
B09901047,B09901047_,B09901047_
B11503036,B11503036_,B11503036_
R10724034,R10724034_,R10724034_
R11445016,R11445016_,R11445016_
B11502010,B11502010_,B11502010_
B11407022,B11407022_,B11407022_
B09501150,B09501150_,B09501150_
B11502005,B11502005_,B11502005_
B11701346,B11701346_,B11701346_
B09403137,B09403137_,B09403137_
D05946035,D05946035_,D05946035_
R10945017,R10945017_,R10945017_
B11615020,B11615020_,B11615020_
R10627057,R10627057_,R10627057_
B11501060,B11501060_,B11501060_
B08502070,B08502070_,B08502070_
B09302217,B09302217_,B09302217_
B07101004,B07101004_,B07101004_
R11224026,R11224026_,R11224026_
R10144011,R10144011_,R10144011_
B09903042,B09903042_,B09903042_
T11305003,T11305003_,T11305003_
B10A02087,B10A02087_,B10A02087_
B09505007,B09505007_,B09505007_
R11252089,R11252089_,R11252089_
B08102039,B08102039_,B08102039_
B11902037,B11902037_,B11902037_
B11401004,B11401004_,B11401004_
R11A27057,R11A27057_,R11A27057_
R10222302,R10222302_,R10222302_
R10722151,R10722151_,R10722151_
B08105004,B08105004_,B08105004_
B11402127,B11402127_,B11402127_
B11401082,B11401082_,B11401082_
R11H42028,R11H42028_,R11H42028_
B10702014,B10702014_,B10702014_
B09604013,B09604013_,B09604013_
B11203077,B11203077_,B11203077_
B10101043,B10101043_,B10101043_
B08312056,B08312056_,B08312056_
B10303137,B10303137_,B10303137_
R11626028,R11626028_,R11626028_
R10521016,R10521016_,R10521016_
B10A01240,B10A01240_,B10A01240_
B10501012,B10501012_,B10501012_
B11901015,B11901015_,B11901015_
B11B07039,B11B07039_,B11B07039_
B10904204,B10904204_,B10904204_
B09102025,B09102025_,B09102025_
B10201019,B10201019_,B10201019_
B11302039,B11302039_,B11302039_
B11707074,B11707074_,B11707074_
B11108015,B11108015_,B11108015_
B08506041,B08506041_,B08506041_
B09802125,B09802125_,B09802125_
B09902029,B09902029_,B09902029_
B11207033,B11207033_,B11207033_
B09601015,B09601015_,B09601015_
B11305039,B11305039_,B11305039_
B08A08312,B08A08312_,B08A08312_
B09901102,B09901102_,B09901102_
B11101039,B11101039_,B11101039_
B09701108,B09701108_,B09701108_
R09941066,R09941066_,R09941066_
B10202083,B10202083_,B10202083_
B11601026,B11601026_,B11601026_
B11104013,B11104013_,B11104013_
R11221052,R11221052_,R11221052_
B10405004,B10405004_,B10405004_
F08523055,F08523055_,F08523055_
B10509007,B10509007_,B10509007_
B10301011,B10301011_,B10301011_
F07444070,F07444070_,F07444070_
B11703009,B11703009_,B11703009_
R10321004,R10321004_,R10321004_
B10402009,B10402009_,B10402009_
B11601309,B11601309_,B11601309_
B10304070,B10304070_,B10304070_
R11523050,R11523050_,R11523050_
R10921111,R10921111_,R10921111_
B10407044,B10407044_,B10407044_
B10702001,B10702001_,B10702001_
B08A03035,B08A03035_,B08A03035_
