,group_ID,user_ID,join_status,role,job
16977,7916,B11608023,Join,Member,Undecided
16978,7916,B10701006,Join,Member,Undecided
16979,7917,B11501240,Join,Member,Undecided
16980,7915,B10501060,Join,Member,Undecided
16981,7916,B09501109,Join,Member,Undecided
16982,7914,R10242043,Join,Member,Undecided
16983,7918,B11509019,Join,Member,Undecided
16984,7915,B11405004,Join,Member,Undecided
16985,7912,B10100027,Join,Member,Undecided
16986,7913,B08903023,Join,Member,Undecided
16987,7914,R10222102,Join,Member,Undecided
16988,7915,D01945004,Join,Member,Undecided
16989,7918,B11602102,Join,Member,Undecided
16990,7916,B10708015,Join,Member,Undecided
16991,7914,B11202302,Join,Member,Undecided
16992,7912,B07108312,Join,Member,Undecided
16993,7918,B11611026,Join,Member,Undecided
16994,7918,B09601045,Join,Member,Undecided
16995,7914,B08303018,Join,Member,Undecided
16996,7912,B11103150,Join,Member,Undecided
16997,7919,B09703042,Join,Leader,Undecided
16998,7920,B09201150,Join,Leader,Undecided
16999,7921,B10502115,Join,Leader,Undecided
17000,7922,B07A09080,Join,Leader,Undecided
17001,7923,B10703049,Join,Leader,Undecided
17002,7924,B11204026,Join,Leader,Undecided
17003,7925,B10301079,Join,Leader,Undecided
17004,7926,B09506041,Join,Leader,Undecided
17005,7927,B11101072,Join,Leader,Undecided
17006,7928,B10504070,Join,Leader,Undecided
17007,7929,B10901037,Join,Leader,Undecided
17008,7930,B11105004,Join,Leader,Undecided
17009,7931,B11611040,Join,Leader,Undecided
17010,7932,B11902045,Join,Leader,Undecided
17011,7926,B09502208,Join,Member,Undecided
17012,7928,B09101079,Join,Member,Undecided
17013,7927,R11123055,Join,Member,Undecided
17014,7923,F08927030,Join,Member,Undecided
17015,7924,R10521082,Join,Member,Undecided
17016,7931,B09601101,Join,Member,Undecided
17017,7932,B10503045,Join,Member,Undecided
17018,7928,B10702039,Join,Member,Undecided
17019,7930,B11608015,Join,Member,Undecided
17020,7932,B09109011,Join,Member,Undecided
17021,7931,B10902010,Join,Member,Undecided
17022,7928,B11904026,Join,Member,Undecided
17023,7932,B09903044,Join,Member,Undecided
17024,7925,B10402011,Join,Member,Undecided
17025,7932,B10A01026,Join,Member,Undecided
17026,7925,R11321347,Join,Member,Undecided
17027,7923,B11312091,Join,Member,Undecided
17028,7927,B09601019,Join,Member,Undecided
17029,7929,B11401072,Join,Member,Undecided
17030,7927,B11701346,Join,Member,Undecided
17031,7922,R10541039,Join,Member,Undecided
17032,7931,R11228006,Join,Member,Undecided
17033,7928,B08601365,Join,Member,Undecided
17034,7930,B10503023,Join,Member,Undecided
17035,7927,B11303116,Join,Member,Undecided
17036,7924,B11H03018,Join,Member,Undecided
17037,7925,B10401010,Join,Member,Undecided
17038,7929,B10501091,Join,Member,Undecided
17039,7930,B07403006,Join,Member,Undecided
17040,7922,B11403020,Join,Member,Undecided
17041,7925,B08907074,Join,Member,Undecided
17042,7923,B10403026,Join,Member,Undecided
17043,7929,B10402339,Join,Member,Undecided
17044,7931,B09903012,Join,Member,Undecided
17045,7924,B11301004,Join,Member,Undecided
17046,7929,R10943150,Join,Member,Undecided
17047,7924,B08902002,Join,Member,Undecided
17048,7923,D09B44081,Join,Member,Undecided
17049,7926,R10923040,Join,Member,Undecided
17050,7933,B10307028,Join,Leader,Undecided
17051,7934,B11902016,Join,Leader,Undecided
17052,7935,R07222028,Join,Leader,Undecided
17053,7936,B11614047,Join,Leader,Undecided
17054,7937,R10146035,Join,Leader,Undecided
17055,7933,B10801150,Join,Member,Undecided
17056,7935,B08302101,Join,Member,Undecided
17057,7937,R10A22055,Join,Member,Undecided
17058,7938,B11612142,Join,Leader,Undecided
17059,7939,B11401039,Join,Leader,Undecided
17060,7940,B08A01014,Join,Leader,Undecided
17061,7941,B10102036,Join,Leader,Undecided
17062,7942,R11648024,Join,Leader,Undecided
17063,7943,B10A02091,Join,Leader,Undecided
17064,7944,B11901031,Join,Leader,Undecided
17065,7945,B10509011,Join,Leader,Undecided
17066,7946,R11921001,Join,Leader,Undecided
17067,7947,R10921241,Join,Leader,Undecided
17068,7948,B11701365,Join,Leader,Undecided
17069,7949,B10401042,Join,Leader,Undecided
17070,7950,R10527A03,Join,Leader,Undecided
17071,7947,B11401029,Join,Member,Undecided
17072,7950,B08101070,Join,Member,Undecided
17073,7951,B09102102,Join,Leader,Undecided
17074,7952,B11401140,Join,Leader,Undecided
17075,7953,B10B07039,Join,Leader,Undecided
17076,7954,R10524009,Join,Leader,Undecided
17077,7955,R11642339,Join,Leader,Undecided
17078,7956,B06401082,Join,Leader,Undecided
17079,7957,R10632084,Join,Leader,Undecided
17080,7958,B10701141,Join,Leader,Undecided
17081,7959,R11523036,Join,Leader,Undecided
17082,7960,B11H02070,Join,Leader,Undecided
17083,7957,B11209080,Join,Member,Undecided
17084,7959,B11601031,Join,Member,Undecided
17085,7955,B09A04038,Join,Member,Undecided
17086,7960,B09903003,Join,Member,Undecided
17087,7961,B11207039,Join,Leader,Undecided
17088,7962,B10701061,Join,Leader,Undecided
17089,7963,B10301001,Join,Leader,Undecided
17090,7964,B11503038,Join,Leader,Undecided
17091,7965,B10502043,Join,Leader,Undecided
17092,7964,B11202031,Join,Member,Undecided
17093,7965,B10A06020,Join,Member,Undecided
17094,7962,B11501006,Join,Member,Undecided
17095,7966,B08102031,Join,Leader,Undecided
17096,7967,B11304204,Join,Leader,Undecided
17097,7968,B11407022,Join,Leader,Undecided
17098,7969,B10707039,Join,Leader,Undecided
17099,7970,D05941097,Join,Leader,Undecided
17100,7971,B09303039,Join,Leader,Undecided
17101,7972,B10505017,Join,Leader,Undecided
17102,7973,B08A03077,Join,Leader,Undecided
17103,7974,B10B07033,Join,Leader,Undecided
17104,7973,R11251026,Join,Member,Undecided
17105,7975,B08611041,Join,Leader,Undecided
17106,7976,R11A22011,Join,Leader,Undecided
17107,7977,B10A01119,Join,Leader,Undecided
17108,7978,B11201066,Join,Leader,Undecided
17109,7979,B10500012,Join,Leader,Undecided
17110,7980,B10401018,Join,Leader,Undecided
17111,7981,R11522070,Join,Leader,Undecided
17112,7982,B11402039,Join,Leader,Undecided
17113,7983,B10308118,Join,Leader,Undecided
17114,7984,R10541240,Join,Leader,Undecided
17115,7984,R10623032,Join,Member,Undecided
17116,7982,R10A22150,Join,Member,Undecided
17117,7981,B11203006,Join,Member,Undecided
17118,7985,R09941068,Join,Leader,Undecided
17119,7986,B08904119,Join,Leader,Undecided
17120,7987,R11921109,Join,Leader,Undecided
17121,7988,B11501004,Join,Leader,Undecided
17122,7989,B11108003,Join,Leader,Undecided
17123,7990,B10A03003,Join,Leader,Undecided
17124,7990,B11H02056,Join,Member,Undecided
17125,7988,B11611043,Join,Member,Undecided
17126,7990,R10523023,Join,Member,Undecided
17127,7990,B09404016,Join,Member,Undecided
17128,7988,B09703044,Join,Member,Undecided
17129,7990,R10941204,Join,Member,Undecided
17130,7989,B08A01056,Join,Member,Undecided
17131,7989,B11604012,Join,Member,Undecided
17132,7988,F07447030,Join,Member,Undecided
17133,7988,B09701013,Join,Member,Undecided
17134,7989,B10101216,Join,Member,Undecided
17135,7991,B09302261,Join,Leader,Undecided
17136,7992,R09942142,Join,Leader,Undecided
17137,7993,R11942109,Join,Leader,Undecided
17138,7994,B10201097,Join,Leader,Undecided
17139,7995,B11103049,Join,Leader,Undecided
17140,7996,B09504009,Join,Leader,Undecided
17141,7995,R10727052,Join,Member,Undecided
17142,7997,R10142034,Join,Leader,Undecided
17143,7998,R10A23026,Join,Leader,Undecided
17144,7999,R10725055,Join,Leader,Undecided
17145,8000,B11402005,Join,Leader,Undecided
17146,8001,R10222102,Join,Leader,Undecided
17147,8002,B07203008,Join,Leader,Undecided
17148,8003,B09402025,Join,Leader,Undecided
17149,8003,B11702102,Join,Member,Undecided
17150,8004,B10701015,Join,Leader,Undecided
17151,8005,R10321057,Join,Leader,Undecided
17152,8006,B09502025,Join,Leader,Undecided
17153,8007,B09507074,Join,Leader,Undecided
17154,8008,B09703068,Join,Leader,Undecided
17155,8009,F07441070,Join,Leader,Undecided
17156,8010,B09107044,Join,Leader,Undecided
17157,8011,B10607039,Join,Leader,Undecided
17158,8012,B11301037,Join,Leader,Undecided
17159,8013,B11701153,Join,Leader,Undecided
17160,8014,B10902126,Join,Leader,Undecided
17161,8015,B11703057,Join,Leader,Undecided
17162,8016,B11502102,Join,Leader,Undecided
17163,8017,B09904016,Join,Leader,Undecided
17164,8018,B11701120,Join,Leader,Undecided
17165,8019,B10502638,Join,Leader,Undecided
17166,8020,B10102717,Join,Leader,Undecided
17167,8021,B10305024,Join,Leader,Undecided
17168,8022,B10601056,Join,Leader,Undecided
17169,8023,B10A01109,Join,Leader,Undecided
17170,8024,B11202043,Join,Leader,Undecided
17171,8013,R10442045,Join,Member,Undecided
17172,8015,B09502125,Join,Member,Undecided
17173,8019,B09603006,Join,Member,Undecided
17174,8010,R11123032,Join,Member,Undecided
17175,8009,R10947074,Join,Member,Undecided
17176,8011,B06201001,Join,Member,Undecided
17177,8023,B08907013,Join,Member,Undecided
17178,8018,B11103039,Join,Member,Undecided
17179,8008,B11701024,Join,Member,Undecided
17180,8009,B10501217,Join,Member,Undecided
17181,8024,B10501217,Join,Member,Undecided
17182,8006,B11108023,Join,Member,Undecided
17183,8020,B11602024,Join,Member,Undecided
17184,8012,R11525009,Join,Member,Undecided
17185,8016,R11221052,Join,Member,Undecided
17186,8012,B11201018,Join,Member,Undecided
17187,8014,B10402159,Join,Member,Undecided
17188,8020,B10403009,Join,Member,Undecided
17189,8022,B10202022,Join,Member,Undecided
17190,8007,B09908006,Join,Member,Undecided
17191,8012,B10702101,Join,Member,Undecided
17192,8020,R10223152,Join,Member,Undecided
17193,8014,R10521001,Join,Member,Undecided
17194,8020,R11125060,Join,Member,Undecided
17195,8022,B11H02101,Join,Member,Undecided
17196,8010,B09401119,Join,Member,Undecided
17197,8021,R10527033,Join,Member,Undecided
17198,8022,R11923042,Join,Member,Undecided
17199,8011,B08701165,Join,Member,Undecided
17200,8016,B10401001,Join,Member,Undecided
17201,8022,R11127044,Join,Member,Undecided
17202,8010,B11407033,Join,Member,Undecided
17203,8011,B08901241,Join,Member,Undecided
17204,8006,B08901241,Join,Member,Undecided
17205,8006,R10443042,Join,Member,Undecided
17206,8022,B10209019,Join,Member,Undecided
17207,8015,B06202002,Join,Member,Undecided
17208,8012,B09303068,Join,Member,Undecided
17209,8020,B10A02824,Join,Member,Undecided
17210,8009,B09108024,Join,Member,Undecided
17211,8020,B11909021,Join,Member,Undecided
17212,8016,B11101101,Join,Member,Undecided
17213,8007,B10603116,Join,Member,Undecided
17214,8023,R10541060,Join,Member,Undecided
17215,8012,B08201049,Join,Member,Undecided
17216,8010,R11522302,Join,Member,Undecided
17217,8024,B08701001,Join,Member,Undecided
17218,8012,B10406044,Join,Member,Undecided
17219,8006,B10601A01,Join,Member,Undecided
17220,8024,R11944070,Join,Member,Undecided
17221,8007,B10305015,Join,Member,Undecided
17222,8020,R11H43040,Join,Member,Undecided
17223,8011,B07201039,Join,Member,Undecided
17224,8017,B11301365,Join,Member,Undecided
17225,8009,B08703040,Join,Member,Undecided
17226,8006,R11441092,Join,Member,Undecided
17227,8005,B09701012,Join,Member,Undecided
17228,8017,B11707023,Join,Member,Undecided
17229,8020,B09A01015,Join,Member,Undecided
17230,8010,B10408037,Join,Member,Undecided
17231,8012,R11941057,Join,Member,Undecided
17232,8019,B08609021,Join,Member,Undecided
17233,8020,B11701097,Join,Member,Undecided
17234,8005,R11251048,Join,Member,Undecided
17235,8011,B11602054,Join,Member,Undecided
17236,8019,B11408037,Join,Member,Undecided
17237,8018,R11253045,Join,Member,Undecided
17238,8016,B11B06044,Join,Member,Undecided
17239,8007,B09907052,Join,Member,Undecided
17240,8018,R11122127,Join,Member,Undecided
17241,8018,F07441072,Join,Member,Undecided
17242,8012,B11101043,Join,Member,Undecided
17243,8017,B11B01061,Join,Member,Undecided
17244,8010,B11708056,Join,Member,Undecided
17245,8011,B09601043,Join,Member,Undecided
17246,8013,D01946020,Join,Member,Undecided
17247,8024,B09902084,Join,Member,Undecided
17248,8017,B08311060,Join,Member,Undecided
17249,8019,B11106035,Join,Member,Undecided
17250,8015,B11401057,Join,Member,Undecided
17251,8011,B11603038,Join,Member,Undecided
17252,8024,R11522009,Join,Member,Undecided
17253,8018,R11943038,Join,Member,Undecided
17254,8007,B11701150,Join,Member,Undecided
17255,8008,B11501108,Join,Member,Undecided
17256,8021,B11702302,Join,Member,Undecided
17257,8021,B10403022,Join,Member,Undecided
17258,8008,B08A01016,Join,Member,Undecided
17259,8010,B10701259,Join,Member,Undecided
17260,8023,R10222102,Join,Member,Undecided
17261,8010,B09801011,Join,Member,Undecided
17262,8008,B09501015,Join,Member,Undecided
17263,8023,B11103137,Join,Member,Undecided
17264,8021,B10701047,Join,Member,Undecided
17265,8022,B10804009,Join,Member,Undecided
17266,8016,B11906041,Join,Member,Undecided
17267,8019,R10643044,Join,Member,Undecided
17268,8024,B09907023,Join,Member,Undecided
17269,8018,B11401037,Join,Member,Undecided
17270,8008,B09101012,Join,Member,Undecided
17271,8009,F07446028,Join,Member,Undecided
17272,8010,B10707022,Join,Member,Undecided
17273,8017,R11741015,Join,Member,Undecided
17274,8021,R11923039,Join,Member,Undecided
17275,8016,B11B03044,Join,Member,Undecided
17276,8009,B11311126,Join,Member,Undecided
17277,8007,B10201037,Join,Member,Undecided
17278,8011,B10704093,Join,Member,Undecided
17279,8016,B09307039,Join,Member,Undecided
17280,8015,B08702019,Join,Member,Undecided
17281,8014,R11520016,Join,Member,Undecided
17282,8007,B09501119,Join,Member,Undecided
17283,8004,B11701120,Join,Member,Undecided
17284,8009,B11307055,Join,Member,Undecided
17285,8013,B10403008,Join,Member,Undecided
17286,8015,R11527027,Join,Member,Undecided
17287,8016,B07103082,Join,Member,Undecided
17288,8013,B10508037,Join,Member,Undecided
17289,8012,B09104004,Join,Member,Undecided
17290,8007,R10B46005,Join,Member,Undecided
17291,8014,F08528003,Join,Member,Undecided
17292,8023,B10205004,Join,Member,Undecided
17293,8006,B10201013,Join,Member,Undecided
17294,8013,R10241004,Join,Member,Undecided
17295,8016,B11402002,Join,Member,Undecided
17296,8018,B09601020,Join,Member,Undecided
17297,8006,R11258032,Join,Member,Undecided
17298,8011,B11103026,Join,Member,Undecided
17299,8018,B10901022,Join,Member,Undecided
17300,8015,R11641017,Join,Member,Undecided
17301,8021,B09902043,Join,Member,Undecided
17302,8014,B10202025,Join,Member,Undecided
17303,8004,B09901079,Join,Member,Undecided
17304,8007,B11109080,Join,Member,Undecided
17305,8019,R10647033,Join,Member,Undecided
17306,8013,B11104081,Join,Member,Undecided
17307,8019,B09702039,Join,Member,Undecided
17308,8015,B11902091,Join,Member,Undecided
17309,8018,B11208056,Join,Member,Undecided
17310,8024,B07202043,Join,Member,Undecided
17311,8023,B09A02150,Join,Member,Undecided
17312,8017,B10103118,Join,Member,Undecided
17313,8023,R10948118,Join,Member,Undecided
17314,8019,B11205024,Join,Member,Undecided
17315,8013,B08A02024,Join,Member,Undecided
17316,8014,R10921015,Join,Member,Undecided
17317,8013,B11707033,Join,Member,Undecided
17318,8004,R10321037,Join,Member,Undecided
17319,8015,B11902016,Join,Member,Undecided
17320,8008,R10142087,Join,Member,Undecided
17321,8004,B09406041,Join,Member,Undecided
17322,8022,B11B07027,Join,Member,Undecided
17323,8023,B08101168,Join,Member,Undecided
17324,8019,R10921239,Join,Member,Undecided
17325,8008,B10B07030,Join,Member,Undecided
17326,8013,R10B42022,Join,Member,Undecided
17327,8015,B11701143,Join,Member,Undecided
17328,8022,B08305015,Join,Member,Undecided
17329,8017,R10542083,Join,Member,Undecided
17330,8005,B11401001,Join,Member,Undecided
17331,8009,B09908023,Join,Member,Undecided
17332,8009,B11H01204,Join,Member,Undecided
17333,8022,B10502129,Join,Member,Undecided
17334,8008,B11612100,Join,Member,Undecided
17335,8014,B11313036,Join,Member,Undecided
17336,8023,B10307039,Join,Member,Undecided
17337,8005,B08201079,Join,Member,Undecided
17338,8008,B11202638,Join,Member,Undecided
17339,8021,B09408053,Join,Member,Undecided
17340,8014,B10408024,Join,Member,Undecided
17341,8005,B09501024,Join,Member,Undecided
17342,8017,B10607030,Join,Member,Undecided
17343,8005,B09403035,Join,Member,Undecided
17344,8004,B09901152,Join,Member,Undecided
17345,8005,R10641049,Join,Member,Undecided
17346,8021,R10220039,Join,Member,Undecided
17347,8004,B08101111,Join,Member,Undecided
17348,8017,B08301239,Join,Member,Undecided
17349,8024,B08611061,Join,Member,Undecided
17350,8004,B11617052,Join,Member,Undecided
17351,8004,B11601066,Join,Member,Undecided
17352,8006,B11701019,Join,Member,Undecided
17353,8006,B09300027,Join,Member,Undecided
17354,8014,R10541165,Join,Member,Undecided
17355,8005,B10502302,Join,Member,Undecided
17356,8004,B10205033,Join,Member,Undecided
17357,8021,R11252089,Join,Member,Undecided
17358,8005,B09704011,Join,Member,Undecided
17359,8025,R10942119,Join,Leader,Undecided
17360,8026,B11700047,Join,Leader,Undecided
17361,8027,B11909021,Join,Leader,Undecided
17362,8028,B08105026,Join,Leader,Undecided
17363,8029,B11701309,Join,Leader,Undecided
17364,8030,B10700011,Join,Leader,Undecided
17365,8026,R11647210,Join,Member,Undecided
17366,8030,R10B46028,Join,Member,Undecided
17367,8031,B11H01061,Join,Leader,Undecided
17368,8032,B11602261,Join,Leader,Undecided
17369,8033,R08128053,Join,Leader,Undecided
17370,8034,B10101024,Join,Leader,Undecided
17371,8035,R10722009,Join,Leader,Undecided
17372,8036,B09503049,Join,Leader,Undecided
17373,8037,R11942605,Join,Leader,Undecided
17374,8038,R11942605,Join,Leader,Undecided
17375,8039,B11807028,Join,Leader,Undecided
17376,8040,B06203050,Join,Leader,Undecided
17377,8041,B12118024,Join,Leader,Undecided
17378,8042,B10502056,Join,Leader,Undecided
17379,8043,R11A22001,Join,Leader,Undecided
17380,8044,B10201024,Join,Leader,Undecided
17381,8045,R10242043,Join,Leader,Undecided
17382,8046,B11103008,Join,Leader,Undecided
17383,8047,R11251066,Join,Leader,Undecided
17384,8048,B10A01004,Join,Leader,Undecided
17385,8049,B09702011,Join,Leader,Undecided
17386,8050,B11608056,Join,Leader,Undecided
17387,8051,B08303035,Join,Leader,Undecided
17388,8052,B08109026,Join,Leader,Undecided
17389,8053,B09301365,Join,Leader,Undecided
17390,8054,B11903038,Join,Leader,Undecided
17391,8039,B09907023,Join,Member,Undecided
17392,8031,B11605003,Join,Member,Undecided
17393,8045,B10A01015,Join,Member,Undecided
17394,8050,B11501052,Join,Member,Undecided
17395,8053,R10141025,Join,Member,Undecided
17396,8043,B11107033,Join,Member,Undecided
17397,8032,B08802160,Join,Member,Undecided
17398,8042,B10302126,Join,Member,Undecided
17399,8047,B10701098,Join,Member,Undecided
17400,8049,B10201043,Join,Member,Undecided
17401,8049,B10A07039,Join,Member,Undecided
17402,8053,B11303076,Join,Member,Undecided
17403,8036,B11302150,Join,Member,Undecided
17404,8041,R10947022,Join,Member,Undecided
17405,8049,B11402029,Join,Member,Undecided
17406,8054,B11611052,Join,Member,Undecided
17407,8040,B11601011,Join,Member,Undecided
